floor,floors_count,rooms_count,total_meters,price,underground,price_per_meter
2,4,1,32.6,3150000,False,96626
2,5,1,39.1,3600000,False,92072
5,9,1,33.9,3688000,False,108791
8,10,1,40.0,4250000,False,106250
4,10,1,38.3,4800000,False,125326
5,5,1,32.0,6900000,True,215625
7,15,1,39.1,8608600,False,220169
12,17,1,37.8,9000000,True,238095
24,24,1,38.1,14700000,True,385827
2,9,1,48.64,22418176,False,460900
5,41,1,59.59,39537965,True,663500
2,2,1,30.7,1150000,False,37459
4,5,1,29.65,1186000,False,40000
5,5,1,40.4,1699900,False,42077
2,5,1,37.5,1870000,False,49867
1,5,1,32.1,2430000,False,75701
2,9,1,33.8,2599999,False,76923
2,5,1,31.1,2700000,False,86817
2,5,1,36.7,2850000,False,77657
7,10,1,37.5,2900000,False,77333
5,5,1,29.8,2980000,False,100000
14,26,1,26.36,2952320,False,112000
1,3,1,31.8,3099000,False,97453
26,27,1,22.15,3056700,False,138000
1,4,1,40.39,3069640,False,76000
2,5,1,30.7,3100000,False,100977
1,5,1,30.7,3100000,False,100977
9,17,1,21.0,3150000,False,150000
2,2,1,42.3,3150000,False,74468
3,10,1,28.3,3170000,False,112014
8,9,1,27.2,3190000,False,117279
3,3,1,42.5,3200000,False,75294
2,3,1,40.0,3200000,False,80000
9,10,1,35.3,3290000,False,93201
4,5,1,33.2,3250000,False,97892
2,10,1,35.01,3293425,False,94071
3,15,1,32.6,3349000,False,102730
1,5,1,31.1,3300000,False,106109
5,6,1,30.3,3300000,False,108911
1,9,1,24.21,3316770,False,137000
2,8,1,26.49,3390720,False,128000
7,8,1,35.54,3447380,False,97000
9,16,1,34.8,3450000,False,99138
10,16,1,30.1,3450500,False,114635
2,5,1,30.6,3500000,False,114379
4,6,1,36.0,3550000,False,98611
13,16,1,34.7,3599000,False,103718
5,9,1,35.5,3550000,False,100000
1,6,1,38.2,3550000,False,92932
6,16,1,35.4,3550000,False,100282
3,5,1,39.0,3600000,False,92308
4,5,1,28.7,3600000,False,125436
14,16,1,35.9,3699000,False,103036
3,9,1,38.5,3670000,False,95325
8,14,1,36.5,3700000,False,101370
16,16,1,40.0,3700000,False,92500
8,16,1,37.8,3799000,False,100503
3,13,1,33.0,3799999,False,115151
9,14,1,38.0,3800000,False,100000
14,14,1,36.0,3800000,False,105556
11,17,1,39.8,3800000,False,95477
1,8,1,43.0,3805500,False,88500
8,10,1,39.0,3899999,False,100000
2,19,1,41.62,3900000,False,93705
6,7,1,38.6,3900000,False,101036
1,5,1,32.05,3941941,False,122993
17,17,1,35.4,3999000,False,112966
3,3,1,40.9,4000000,False,97800
16,24,1,35.9,4000000,False,111421
4,5,1,35.27,4020780,False,114000
1,16,1,46.9,4100000,False,87420
3,3,1,33.9,4100000,False,120944
8,24,1,35.9,4150000,False,115599
2,5,1,29.6,4150000,False,140203
6,9,1,32.2,4150000,True,128882
8,9,1,27.17,4170595,False,153500
6,11,1,43.0,4200000,False,97674
5,9,1,36.1,4200000,False,116343
2,5,1,32.0,4300000,False,134375
8,9,1,34.2,4350000,False,127193
7,9,1,34.1,4350000,False,127566
18,18,1,38.2,4350000,False,113874
2,9,1,39.83,4381300,False,110000
16,16,1,38.0,4400000,False,115789
16,17,1,31.2,4499000,False,144199
16,16,1,36.65,4500000,False,122783
10,16,1,37.5,4500000,False,120000
13,16,1,40.0,4500000,False,112500
4,5,1,50.8,4500000,False,88583
15,19,1,35.7,4550000,False,127451
8,23,1,34.6,4600000,False,132948
3,18,1,35.0,4649000,False,132829
5,9,1,40.0,4600000,False,115000
2,5,1,31.0,4600000,False,148387
2,18,1,44.75,4634287,False,103559
11,11,1,33.66,4699000,True,139602
17,17,1,30.1,4700000,True,156146
22,22,1,41.5,4743450,False,114300
7,9,1,45.9,4850000,False,105664
20,25,1,33.6,4900000,False,145833
13,16,1,41.4,4950000,False,119565
2,19,1,35.0,4950000,False,141429
2,4,1,43.6,4999999,False,114679
3,16,1,50.0,4953000,False,99060
10,15,1,35.9,5026000,False,140000
20,20,1,40.0,5029640,False,125741
17,19,1,34.0,5050000,False,148529
4,10,1,31.7,5100000,False,160883
3,16,1,36.1,5157000,False,142853
1,10,1,42.98,5200580,False,121000
22,25,1,42.18,5230000,False,123992
4,5,1,30.8,5250000,True,170455
1,23,1,37.26,5280000,False,141707
9,16,1,31.0,5350000,True,172581
4,5,1,42.7,5400000,False,126464
3,6,1,44.4,5400000,False,121622
5,19,1,26.93,5439860,False,202000
13,16,1,33.0,5450000,True,165152
2,10,1,41.0,5500000,False,134146
16,24,1,41.44,5503646,False,132810
1,24,1,30.8,5513200,False,179000
7,9,1,43.0,5600000,False,130233
15,24,1,31.1,5990000,False,192605
21,23,1,40.7,5975640,False,146822
4,34,1,38.17,6145370,False,161000
25,25,1,43.0,6134400,False,142660
9,15,1,34.7,6225180,False,179400
2,23,1,32.3,6330800,True,196000
8,9,1,47.0,6350000,True,135106
10,19,1,18.0,6450000,False,358333
9,9,1,47.0,6500000,False,138298
5,14,1,35.0,6590000,False,188286
17,25,1,45.3,6690000,False,147682
5,9,1,55.0,6655000,False,121000
6,26,1,26.31,6709050,False,255000
10,15,1,32.6,6849900,True,210120
11,16,1,43.8,6800000,False,155251
5,5,1,36.5,6876007,False,188384
6,12,1,34.31,6980000,True,203439
10,19,1,25.39,7000000,False,275699
12,13,1,35.8,7149000,True,199693
19,23,1,49.2,7510183,False,152646
7,10,1,42.4,7651996,True,180472
9,22,1,35.8,7855093,False,219416
2,24,1,31.3,7936000,True,253546
4,10,1,37.67,7948370,False,211000
4,5,1,57.64,8050000,False,139660
9,9,1,42.1,8200000,False,194774
5,8,1,46.0,8199999,False,178261
2,16,1,36.58,8413400,False,230000
5,18,1,66.5,8500000,False,127820
33,34,1,39.7,8575200,False,216000
12,18,1,40.3,8700000,False,215881
4,12,1,45.4,8800000,False,193833
6,19,1,25.8,8880000,False,344186
4,24,1,46.1,8989500,False,195000
3,5,1,36.6,8967000,False,245000
10,24,1,35.9,9046800,False,252000
6,24,1,37.8,9200000,True,243386
4,19,1,40.8,9200000,False,225490
12,12,1,42.5,9200000,False,216471
9,15,1,40.2,9246000,False,230000
20,25,1,45.5,9241800,True,203116
15,15,1,40.43,9500000,False,234974
6,16,1,41.1,9700000,True,236010
4,9,1,35.6,9795447,False,275153
3,23,1,52.78,9794300,False,185568
10,16,1,43.0,10320000,False,240000
6,20,1,43.16,10574200,False,245000
13,26,1,40.9,11000000,True,268949
12,17,1,43.0,11398440,False,265080
17,17,1,78.6,11500000,False,146310
6,12,1,38.1,11567160,True,303600
1,5,1,31.5,12000000,False,380952
5,8,1,51.95,13091400,False,252000
5,10,1,34.0,13700000,False,402941
4,4,1,36.0,13900000,False,386111
6,16,1,62.0,14000000,False,225806
23,25,1,39.0,14250000,False,365385
4,13,1,32.0,14800000,False,462500
8,26,1,43.0,15300000,True,355814
2,5,1,45.47,15914500,True,350000
2,6,1,47.08,18380000,True,390399
2,7,1,64.7,19690345,False,304333
1,7,1,58.9,20296329,False,344590
4,25,1,205.1,25756000,False,125578
3,5,1,31.0,2130000,False,68710
2,2,1,28.6,2500000,False,87413
9,10,1,31.07,2546460,False,81959
13,14,1,26.98,2617060,False,97000
5,5,1,30.0,2670000,False,89000
1,2,1,30.7,2650000,False,86319
1,10,1,33.2,2749000,False,82801
2,5,1,30.2,2800000,False,92715
6,10,1,38.75,2800000,False,72258
10,18,1,33.71,2828269,False,83900
3,5,1,30.1,2850000,False,94684
5,5,1,20.8,2900000,False,139423
7,10,1,32.2,2950000,False,91615
4,5,1,30.2,3049999,False,100993
2,3,1,37.0,3099000,False,83757
2,5,1,30.3,3070000,False,101320
2,3,1,33.6,3150000,False,93750
3,31,1,10.7,3200000,True,299065
8,9,1,32.2,3280000,False,101863
6,18,1,30.69,3253140,False,106000
5,5,1,29.0,3300000,False,113793
1,10,1,35.75,3332043,False,93204
10,10,1,36.0,3370000,False,93611
2,5,1,28.0,3400000,True,121429
1,17,1,33.4,3429000,False,102665
1,17,1,33.9,3467970,False,102300
1,9,1,35.73,3689830,False,103270
7,16,1,35.1,3650000,False,103989
5,8,1,38.3,3730000,False,97389
2,9,1,39.0,3890000,False,99744
3,3,1,40.7,3900000,False,95823
5,5,1,41.2,3914000,False,95000
1,21,1,43.67,3930300,False,90000
5,5,1,33.3,3990000,False,119820
1,5,1,37.3,3991100,False,107000
2,6,1,32.2,3991860,False,123971
8,16,1,31.44,3970000,False,126272
3,18,1,40.75,4034250,False,99000
2,9,1,38.1,4180000,False,109711
15,19,1,32.1,4193445,False,130637
8,8,1,31.8,4181700,False,131500
3,5,1,33.5,4200000,False,125373
13,16,1,32.4,4250000,False,131173
1,12,1,35.9,4300000,False,119777
3,5,1,31.2,4300000,False,137821
2,16,1,47.14,4336880,False,92000
2,9,1,45.4,26136405,True,575692
9,12,1,36.0,10500000,True,291667
2,20,1,25.04,10141200,False,405000
4,5,1,30.3,3899000,True,128680
17,17,1,38.26,12426848,True,324800
6,8,1,40.4,24846000,True,615000
33,33,1,44.1,8800000,False,199546
2,8,1,28.96,14361467,True,495907
8,20,1,62.0,20898800,True,337077
3,25,1,42.0,9700000,True,230952
7,9,1,48.31,19039454,True,394110
15,15,1,32.4,10967400,True,338500
3,12,1,44.6,13865176,True,310878
3,5,1,38.0,4400000,False,115789
2,6,1,32.0,4350000,False,135938
1,9,1,33.5,4388500,False,131000
8,14,1,37.08,4360608,False,117600
1,9,1,41.0,4360315,False,106349
1,17,1,36.7,4460060,False,121528
5,10,1,40.0,4500000,False,112500
17,21,1,39.7,4500000,False,113350
15,21,1,39.7,4500000,False,113350
2,12,1,28.0,4550000,True,162500
3,4,1,30.0,4600000,False,153333
10,31,1,32.47,4650000,True,143209
16,16,1,51.89,4670100,False,90000
1,9,1,37.28,4747386,False,127344
3,4,1,32.0,4750000,False,148438
2,24,1,51.3,4819500,False,93947
2,16,1,31.44,4810000,False,152990
22,23,1,35.3,4851914,False,137448
13,17,1,41.7,4950000,False,118705
3,9,1,37.0,5089296,False,137549
4,8,1,36.0,5092224,False,141451
6,9,1,36.0,5113668,False,142046
3,4,1,32.84,5200000,True,158343
9,10,1,32.8,5200000,True,158537
5,10,1,49.5,5300000,False,107071
21,24,1,38.33,5412240,False,141201
6,9,1,55.0,5500000,False,100000
13,16,1,46.22,5569510,False,120500
3,7,1,36.48,5563200,False,152500
3,4,1,36.2,5542400,False,153105
6,7,1,36.7,5500000,False,149864
1,5,1,34.4,5600000,False,162791
11,24,1,27.41,5600000,True,204305
21,24,1,33.88,5695261,False,168101
13,26,1,38.15,5650000,True,148100
2,17,1,36.9,5813210,False,157540
12,17,1,39.0,5850000,True,150000
12,17,1,38.0,5990000,True,157632
4,4,1,36.0,5990000,False,166389
3,23,1,32.6,6199700,True,190175
5,10,1,37.1,6200000,False,167116
10,18,1,30.6,6400000,True,209150
2,11,1,43.9,6453300,False,147000
3,4,1,40.9,6500000,False,158924
4,17,1,40.4,6550000,True,162129
14,21,1,40.15,6553000,True,163213
2,17,1,36.24,6814060,False,188026
6,17,1,44.0,6990000,True,158864
2,25,1,43.36,7090000,False,163515
14,24,1,41.3,7100000,True,171913
7,9,1,37.37,7128135,False,190745
12,19,1,51.38,7213752,False,140400
2,25,1,39.3,7250000,False,184478
4,17,1,30.9,7450000,True,241100
23,24,1,36.3,7500000,False,206612
2,14,1,33.11,7576400,True,228825
12,16,1,36.0,7790000,False,216389
2,17,1,50.3,7800000,False,155070
2,4,1,37.9,7836204,False,206760
9,9,1,36.0,7850000,True,218056
8,25,1,39.2,8000000,False,204082
3,17,1,40.0,8200000,True,205000
6,17,1,39.0,8200000,True,210256
2,6,1,43.4,8200000,False,188940
5,5,1,48.1,8200000,False,170478
4,6,1,48.0,8200000,False,170833
7,13,1,32.1,8300000,True,258567
4,17,1,33.0,8300000,True,251515
17,23,1,34.1,8350000,True,244868
8,12,1,38.5,8300000,False,215584
1,9,1,42.4,8450000,False,199292
8,16,1,48.0,8500000,True,177083
9,12,1,34.8,8500000,True,244253
3,9,1,41.89,8500000,False,202912
8,9,1,41.1,8600000,False,209246
2,19,1,46.48,8614125,False,185330
11,13,1,38.44,8841200,False,230000
2,12,1,44.0,9000000,False,204545
7,8,1,33.2,9000000,True,271084
5,10,1,36.74,9240110,False,251500
7,19,1,54.0,9500000,False,175926
1,6,1,44.58,10231110,False,229500
3,6,1,35.0,10499000,True,299971
6,10,1,42.0,10700000,True,254762
8,8,1,39.66,10950000,False,276097
6,7,1,60.0,11300000,False,188333
2,29,1,42.2,11639592,True,275820
24,26,1,49.0,11800000,True,240816
1,10,1,83.52,12324462,False,147563
1,4,1,43.6,12644000,False,290000
25,26,1,35.2,12800000,True,363636
7,9,1,34.0,13650000,True,401471
15,22,1,30.0,16000000,True,533333
6,12,1,52.0,18500000,True,355769
2,9,1,45.15,20809635,False,460900
5,8,1,40.0,24600000,True,615000
7,33,1,47.0,26500000,True,563830
9,17,1,63.0,26700000,True,423810
3,26,1,39.08,31000000,True,793245
2,18,1,47.6,33000000,True,693277
22,24,1,26.36,2952320,False,112000
1,4,1,26.38,3137832,False,118947
6,6,1,34.5,3200000,False,92754
2,4,1,35.9,3300000,False,91922
17,17,1,33.1,3350000,False,101208
1,11,1,25.08,3384000,False,134928
2,2,1,39.7,3400000,False,85642
10,10,1,34.5,3450000,False,100000
16,18,1,32.8,3500000,False,106707
13,20,1,33.13,3574085,False,107881
3,3,1,36.5,3600000,False,98630
2,9,1,34.8,3675000,False,105603
1,9,1,34.3,3670100,False,107000
3,3,1,26.0,3700000,False,142308
8,18,1,39.0,3700000,False,94872
10,14,1,31.73,3712410,False,117000
1,9,1,33.525,3721275,False,111000
5,8,1,35.1,3750000,False,106838
9,24,1,37.4,3800000,False,101604
2,24,1,37.8,3800000,False,100529
1,24,1,36.59,3850000,False,105220
11,19,1,44.0,4000000,False,90909
6,11,1,37.0,4050000,False,109459
8,19,1,38.0,4130000,False,108684
1,17,1,34.6,4290400,False,124000
4,24,1,47.0,4300000,False,91489
1,5,1,30.9,4300000,False,139159
4,7,1,36.8,4300000,False,116848
1,9,1,31.98,4317300,False,135000
15,16,1,37.5,4350000,False,116000
3,3,1,45.0,4380000,False,97333
5,9,1,35.72,4357840,False,122000
15,16,1,40.0,4400000,False,110000
4,4,1,47.7,4535000,False,95073
2,18,1,40.6,4550000,False,112069
15,24,1,33.9,4600000,False,135693
2,14,1,37.0,4600000,False,124324
11,20,1,50.1,4659300,True,93000
3,25,1,34.9,4700000,False,134670
13,24,1,35.83,4729560,False,132000
2,18,1,30.34,4842264,True,159600
11,15,1,36.8,4857600,False,132000
1,26,1,34.81,4908210,False,141000
11,12,1,43.2,5000000,False,115741
9,16,1,30.4,5000000,False,164474
10,16,1,35.1,5100000,False,145299
9,24,1,32.5,5180000,False,159385
2,6,1,40.7,5200000,False,127764
5,5,1,31.5,5200000,True,165079
2,7,1,43.2,5400000,False,125000
2,8,1,33.3,5418676,False,162723
4,22,1,32.62,5550000,True,170141
3,18,1,36.04,5550000,True,153996
2,16,1,34.5,5500000,False,159420
1,17,1,38.7,5500000,False,142119
24,24,1,35.5,5600000,False,157746
10,24,1,34.44,5658148,False,164290
5,17,1,42.9,5700000,False,132867
2,25,1,37.9,5700000,False,150396
4,19,1,39.1,5765805,False,147463
12,13,1,32.3,5750000,False,178019
2,4,1,29.82,5877240,True,197091
22,24,1,44.9,5900000,False,131403
20,25,1,36.3,5990000,True,165014
5,24,1,37.5,5900000,False,157333
8,8,1,58.4,5900000,False,101027
20,22,1,40.5,5983560,False,147742
11,16,1,37.3,6050000,False,162198
1,16,1,40.3,6100000,False,151365
17,25,1,31.17,6181011,True,198300
2,9,1,31.8,6200000,True,194969
19,20,1,38.0,6200000,False,163158
3,12,1,26.14,6273600,True,240000
1,16,1,42.94,6290710,True,146500
8,19,1,35.0,6300000,True,180000
3,20,1,32.6,6390000,True,196012
2,22,1,44.83,6455520,True,144000
5,6,1,40.0,6500000,False,162500
7,8,1,35.0,6600000,False,188571
1,8,1,48.54,6601440,True,136000
3,9,1,39.5,6700000,True,169620
10,17,1,45.15,6700000,False,148394
13,29,1,44.15,6843250,False,155000
5,10,1,41.0,6900000,True,168293
13,16,1,48.0,7000000,False,145833
7,9,1,30.0,7000000,True,233333
18,21,1,37.3,7000000,False,187668
8,16,1,42.2,7100000,True,168246
2,12,1,33.0,7100000,False,215152
16,16,1,46.1,7300000,True,158351
17,25,1,37.4,7490000,True,200267
2,23,1,30.69,7550000,True,246008
20,25,1,31.3,7600000,True,242812
6,18,1,38.32,7690824,True,200700
14,27,1,38.8,7900000,True,203608
12,17,1,49.1,8000000,False,162933
1,10,1,31.98,8000000,True,250156
1,18,1,35.8,8055000,True,225000
8,10,1,38.0,8400000,False,221053
1,10,1,33.42,8758000,True,262059
6,20,1,54.1,9000000,False,166359
2,16,1,38.1,9000000,True,236220
4,9,1,29.6,9050000,False,305743
5,6,1,41.4,9190000,False,221981
6,17,1,38.1,9196959,False,241390
5,14,1,34.65,9300000,True,268398
1,25,1,41.7,9500000,True,227818
3,4,1,57.4,9800000,True,170732
16,18,1,49.61,10300000,False,207619
9,24,1,49.5,10390000,True,209899
2,7,1,33.2,10624000,False,320000
8,8,1,44.0,10750000,False,244318
9,12,1,47.3,12450000,True,263214
3,9,1,39.38,12879293,True,327052
5,9,1,35.02,12782300,False,365000
5,10,1,35.5,13000000,True,366197
8,12,1,35.5,13200000,False,371831
1,9,1,36.04,13154600,False,365000
12,16,1,59.4,13500000,True,227273
6,10,1,39.3,14334000,True,364733
3,5,1,35.0,14449995,True,412857
4,11,1,43.0,14900000,True,346512
1,9,1,41.73,15231450,False,365000
5,8,1,58.0,15450000,False,266379
2,3,1,31.6,15500000,False,490506
4,8,1,42.68,16621920,True,389455
3,6,1,42.0,18000000,False,428571
4,6,1,65.6,19458600,True,296625
3,10,1,41.98,20150400,True,480000
7,8,1,45.34,22900000,True,505073
4,5,1,24.2,1590000,False,65702
2,9,1,28.5,1600000,False,56140
1,4,1,29.1,1833300,False,63000
1,5,1,30.0,1850000,False,61667
5,5,1,31.0,1950000,False,62903
1,4,1,16.5,2000000,False,121212
1,5,1,23.0,2000000,False,86957
2,5,1,31.1,2050000,False,65916
2,2,1,32.7,2100000,False,64220
7,10,1,25.0,2350000,False,94000
5,5,1,20.0,2450000,False,122500
3,5,1,30.0,2500000,False,83333
5,5,1,33.3,2500000,False,75075
3,5,1,30.3,2500000,False,82508
1,5,1,32.3,2550000,False,78947
8,10,1,28.9,2572100,False,89000
1,2,1,44.0,2600000,False,59091
5,7,1,22.0,2600000,False,118182
2,5,1,29.7,2640000,False,88889
4,5,1,29.3,2600000,False,88737
4,5,1,21.3,2700000,False,126761
1,10,1,37.59,2706480,False,72000
1,19,1,16.02,2780000,False,173533
1,1,1,18.0,2800000,False,155556
10,25,1,24.67,2837050,False,115000
5,5,1,32.0,2800000,False,87500
8,10,1,35.79,12755556,True,356400
7,20,1,24.84,7318478,False,294625
4,19,1,35.0,11980000,True,342286
19,23,1,35.9,6100000,True,169916
2,11,1,37.6,18525806,True,492708
6,10,1,35.0,13860000,True,396000
10,12,1,32.69,10250161,True,313556
2,17,1,34.0,6700000,True,197059
9,12,1,32.32,9800086,True,303220
2,5,1,43.5,10875000,True,250000
14,18,1,32.77,9339450,True,285000
2,11,1,39.4,14187000,True,360076
3,5,1,39.05,20559825,True,526500
8,10,1,39.6,14700000,True,371212
4,5,1,34.83,7150231,True,205289
5,5,1,35.0,12500000,False,357143
2,5,1,38.08,5498522,False,144394
7,12,1,37.0,12500000,False,337838
6,9,1,29.5,2860000,False,96949
3,5,1,29.8,2850000,False,95638
1,13,1,30.61,2852852,False,93200
5,9,1,35.0,2887500,False,82500
9,10,1,40.0,2900000,False,72500
2,10,1,40.0,2900000,False,72500
5,14,1,36.28,2902400,False,80000
3,5,1,30.8,2999999,False,97403
9,9,1,35.0,2999000,False,85686
8,9,1,35.6,2980000,False,83708
2,10,1,32.72,2998599,False,91644
1,16,1,36.9,2955000,False,80081
16,16,1,35.0,2965200,False,84720
2,5,1,18.0,3000000,False,166667
6,6,1,32.3,3070000,False,95046
2,5,1,29.1,3070000,False,105498
23,24,1,40.2,3080000,False,76617
1,9,1,31.01,3121200,False,100651
1,10,1,36.8,3128000,False,85000
1,3,1,42.3,3100000,False,73286
5,5,1,30.0,3150000,False,105000
6,16,1,34.6,3160000,False,91329
2,5,1,33.8,3150000,False,93195
2,4,1,31.9,3190000,False,100000
5,5,1,35.0,3150000,False,90000
3,10,1,34.3,3190000,False,93003
1,9,1,37.8,3200000,False,84656
4,5,1,36.0,3200000,False,88889
4,10,1,36.0,3200000,False,88889
9,10,1,46.4,3270000,False,70474
8,10,1,47.0,3290000,False,70000
2,9,1,34.7,3250000,False,93660
4,8,1,31.47,3288615,False,104500
4,5,1,42.4,3268000,False,77075
5,5,1,31.9,3300000,False,103448
7,9,1,29.3,3335000,False,113823
1,10,1,33.6,3315312,False,98670
7,10,1,36.0,3350000,False,93056
3,18,1,34.5,3350000,False,97101
10,10,1,32.5,3430000,False,105538
3,5,1,35.0,3400000,False,97143
9,17,1,37.0,3480000,False,94054
2,14,1,25.0,3465000,False,138600
9,10,1,25.0,3465270,False,138611
1,5,1,43.7,3496000,False,80000
14,15,1,41.5,3530050,False,85061
9,10,1,35.0,3570000,False,102000
2,25,1,36.2,3570000,False,98619
1,11,1,33.8,3600000,False,106509
1,4,1,28.4,3600000,False,126761
2,17,1,31.3,3620000,False,115655
9,18,1,42.7,3629500,False,85000
1,8,1,40.81,3693305,False,90500
5,10,1,33.32,3668500,False,110099
1,1,1,30.0,3700000,False,123333
3,3,1,32.0,3800000,False,118750
5,16,1,40.0,3800000,False,95000
1,10,1,34.33,3844960,False,112000
